7.132317870855331421e-02, 5.040378309786319733e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.353061180561780930e-04, 5.056143272668123245e-04, 7.299753488041460514e-04, 0.000000000000000000e+00, 5.775644676759839058e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.074267392046749592e-04, 0.000000000000000000e+00, 5.266895168460905552e-04, 0.000000000000000000e+00, 5.391183076426386833e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.627215141430497169e-04, 0.000000000000000000e+00, 5.001825629733502865e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.501129198819398880e-04, 7.437231391668319702e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.471123149618506432e-04, 5.592285306192934513e-04, 5.368162528611719608e-04, 0.000000000000000000e+00, 8.132200455293059349e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.517485551536083221e-04, 0.000000000000000000e+00, 5.685088108293712139e-04, 0.000000000000000000e+00, 6.844312883913516998e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.313165649771690369e-04, 0.000000000000000000e+00, 6.355963996611535549e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 6.743878126144409180e-02, 0.000000000000000000e+00, 5.307826795615255833e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.020159344188868999e-04, 6.783831631764769554e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.662149146199226379e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.617518909275531769e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.629609270021319389e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.638630827888846397e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.239779177121818066e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.586246937513351440e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.225733716040849686e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.511447041295468807e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.993793115019798279e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.539988003671169281e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.997865762561559677e-04, 0.000000000000000000e+00, 5.191121599636971951e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.836787411477416754e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.992494359612464905e-04
0.000000000000000000e+00, 0.000000000000000000e+00, 6.319921812973916531e-04, 0.000000000000000000e+00, 7.127264142036437988e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.390089401975274086e-04, 9.909565560519695282e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.135973259806632996e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.239782669581472874e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.778324604965746403e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.195303867571055889e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.504095508717000484e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.175916641950607300e-04, 4.928743583150207996e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.907554715871810913e-02, 5.230535170994699001e-04, 6.126258522272109985e-04, 0.000000000000000000e+00, 5.580592551268637180e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.179044674150645733e-04, 0.000000000000000000e+00, 5.272547132335603237e-04, 0.000000000000000000e+00, 5.494410288520157337e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.802101222798228264e-04, 0.000000000000000000e+00, 5.255141295492649078e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.877827690914273262e-04, 7.192422635853290558e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.638611132279038429e-04, 8.468678593635559082e-02, 6.693223258480429649e-04, 0.000000000000000000e+00, 8.711989503353834152e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.377009605988860130e-04, 0.000000000000000000e+00, 7.430213736370205879e-04, 0.000000000000000000e+00, 9.046190534718334675e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.026264741085469723e-03, 0.000000000000000000e+00, 8.439312223345041275e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.112500024959445000e-04, 5.073262727819383144e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.131010013632476330e-04, 4.911189316771924496e-04, 6.978596746921539307e-02, 0.000000000000000000e+00, 5.825436674058437347e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.990247543901205063e-04, 0.000000000000000000e+00, 5.178944556973874569e-04, 0.000000000000000000e+00, 5.260987090878188610e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.495682707987725735e-04, 0.000000000000000000e+00, 4.976767813786864281e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.004002755507826805e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.439368218183517456e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.709790518973022699e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.250949339009821415e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.073948996141552925e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.855352501384913921e-04, 0.000000000000000000e+00, 6.071666139177978039e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.513833020813763142e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.780431092716753483e-04
6.562347407452762127e-04, 8.551579667255282402e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.865964387543499470e-04, 7.086636614985764027e-04, 6.569203105755150318e-04, 0.000000000000000000e+00, 9.480361640453338623e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.698079523630440235e-04, 0.000000000000000000e+00, 6.782126147300004959e-04, 0.000000000000000000e+00, 9.336267248727381229e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.122950675897300243e-04, 0.000000000000000000e+00, 7.567516877315938473e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
